notification_id,booking_id,recipient_type,recipient_id,notification_type,message,is_read,created_at
2688,1344,Employer,134,Booking,Your service has been completed. Please rate the worker.,True,2025-03-06
2689,1345,Worker,6099,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-24
2690,1345,Employer,339,Booking,Your service has been completed. Please rate the worker.,False,2025-05-24
2691,1346,Worker,1790,Booking,The booking has been cancelled.,True,2025-07-20
2692,1346,Employer,177,Booking,Your booking has been cancelled.,True,2025-07-20
2693,1347,Worker,5121,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-13
2694,1347,Employer,244,Booking,Your service has been completed. Please rate the worker.,False,2025-05-13
2695,1348,Worker,6326,Booking,A new booking request is waiting for your response.,True,2025-07-08
2696,1348,Employer,326,Booking,Your booking request is pending.,True,2025-07-08
2697,1349,Worker,6119,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-23
2698,1349,Employer,94,Booking,Your service has been completed. Please rate the worker.,True,2025-04-23
2699,1350,Worker,297,Booking,A new booking request is waiting for your response.,False,2025-12-03
2700,1350,Employer,202,Booking,Your booking request is pending.,True,2025-12-03
2701,1351,Worker,1346,Booking,The booking has been cancelled.,True,2025-09-12
2702,1351,Employer,408,Booking,Your booking has been cancelled.,False,2025-09-12
2703,1352,Worker,1024,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-18
2704,1352,Employer,387,Booking,Your service has been completed. Please rate the worker.,True,2025-04-18
2705,1353,Worker,3311,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-25
2706,1353,Employer,128,Booking,Your service has been completed. Please rate the worker.,True,2025-01-25
2707,1354,Worker,216,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-02
2708,1354,Employer,76,Booking,Your service has been completed. Please rate the worker.,True,2025-01-02
2709,1355,Worker,2820,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-02-18
2710,1355,Employer,65,Booking,Your service has been completed. Please rate the worker.,False,2025-02-18
2711,1356,Worker,4248,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-08-18
2712,1356,Employer,442,Booking,Your service has been completed. Please rate the worker.,True,2025-08-18
2713,1357,Worker,1441,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-05-10
2714,1357,Employer,325,Booking,Your service has been completed. Please rate the worker.,True,2025-05-10
2715,1358,Worker,6050,Booking,You have accepted a new booking.,False,2025-01-08
2716,1358,Employer,400,Booking,A worker has accepted your booking.,False,2025-01-08
2717,1359,Worker,3974,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-03-08
2718,1359,Employer,30,Booking,Your service has been completed. Please rate the worker.,False,2025-03-08
2719,1360,Worker,409,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-02-27
2720,1360,Employer,245,Booking,Your service has been completed. Please rate the worker.,True,2025-02-27
2721,1361,Worker,1241,Booking,You have accepted a new booking.,False,2025-07-10
2722,1361,Employer,405,Booking,A worker has accepted your booking.,True,2025-07-10
2723,1362,Worker,4893,Booking,You have accepted a new booking.,True,2025-06-11
2724,1362,Employer,381,Booking,A worker has accepted your booking.,True,2025-06-11
2725,1363,Worker,6478,Booking,You have accepted a new booking.,True,2025-01-16
2726,1363,Employer,355,Booking,A worker has accepted your booking.,False,2025-01-16
2727,1364,Worker,1736,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-07-12
2728,1364,Employer,111,Booking,Your service has been completed. Please rate the worker.,True,2025-07-12
2729,1365,Worker,1500,Booking,A new booking request is waiting for your response.,False,2025-06-06
2730,1365,Employer,270,Booking,Your booking request is pending.,True,2025-06-06
2731,1366,Worker,4969,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-12-21
2732,1366,Employer,57,Booking,Your service has been completed. Please rate the worker.,False,2025-12-21
2733,1367,Worker,4214,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-28
2734,1367,Employer,468,Booking,Your service has been completed. Please rate the worker.,False,2025-09-28
2735,1368,Worker,5973,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-03-03
2736,1368,Employer,288,Booking,Your service has been completed. Please rate the worker.,True,2025-03-03
2737,1369,Worker,3691,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-05
2738,1369,Employer,59,Booking,Your service has been completed. Please rate the worker.,True,2025-04-05
2739,1370,Worker,4713,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-01-06
2740,1370,Employer,383,Booking,Your service has been completed. Please rate the worker.,False,2025-01-06
2741,1371,Worker,5793,Booking,You have accepted a new booking.,True,2025-09-18
2742,1371,Employer,337,Booking,A worker has accepted your booking.,True,2025-09-18
2743,1372,Worker,3032,Booking,You have accepted a new booking.,False,2025-06-08
2744,1372,Employer,19,Booking,A worker has accepted your booking.,False,2025-06-08
2745,1373,Worker,2422,Booking,You have accepted a new booking.,False,2025-01-19
2746,1373,Employer,462,Booking,A worker has accepted your booking.,False,2025-01-19
2747,1374,Worker,5911,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-07-01
2748,1374,Employer,78,Booking,Your service has been completed. Please rate the worker.,False,2025-07-01
2749,1375,Worker,711,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-22
2750,1375,Employer,82,Booking,Your service has been completed. Please rate the worker.,True,2025-01-22
2751,1376,Worker,1224,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-21
2752,1376,Employer,310,Booking,Your service has been completed. Please rate the worker.,False,2025-01-21
2753,1377,Worker,198,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-07-31
2754,1377,Employer,325,Booking,Your service has been completed. Please rate the worker.,False,2025-07-31
2755,1378,Worker,545,Booking,A new booking request is waiting for your response.,True,2025-12-31
2756,1378,Employer,390,Booking,Your booking request is pending.,True,2025-12-31
2757,1379,Worker,3213,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-19
2758,1379,Employer,466,Booking,Your service has been completed. Please rate the worker.,True,2025-11-19
2759,1380,Worker,3727,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-21
2760,1380,Employer,301,Booking,Your service has been completed. Please rate the worker.,True,2025-09-21
2761,1381,Worker,652,Booking,A new booking request is waiting for your response.,False,2025-10-11
2762,1381,Employer,107,Booking,Your booking request is pending.,False,2025-10-11
2763,1382,Worker,4955,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-11
2764,1382,Employer,159,Booking,Your service has been completed. Please rate the worker.,False,2025-09-11
2765,1383,Worker,1181,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-25
2766,1383,Employer,411,Booking,Your service has been completed. Please rate the worker.,True,2025-03-25
2767,1384,Worker,1048,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-01
2768,1384,Employer,110,Booking,Your service has been completed. Please rate the worker.,True,2025-04-01
2769,1385,Worker,4008,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-09-14
2770,1385,Employer,215,Booking,Your service has been completed. Please rate the worker.,False,2025-09-14
2771,1386,Worker,6238,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-10-12
2772,1386,Employer,489,Booking,Your service has been completed. Please rate the worker.,False,2025-10-12
2773,1387,Worker,5273,Booking,A new booking request is waiting for your response.,True,2025-05-09
2774,1387,Employer,235,Booking,Your booking request is pending.,True,2025-05-09
2775,1388,Worker,2421,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-13
2776,1388,Employer,133,Booking,Your service has been completed. Please rate the worker.,True,2025-11-13
2777,1389,Worker,6185,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-16
2778,1389,Employer,101,Booking,Your service has been completed. Please rate the worker.,False,2025-04-16
2779,1390,Worker,5552,Booking,A new booking request is waiting for your response.,False,2025-06-14
2780,1390,Employer,220,Booking,Your booking request is pending.,True,2025-06-14
2781,1391,Worker,2463,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-08-29
2782,1391,Employer,428,Booking,Your service has been completed. Please rate the worker.,False,2025-08-29
2783,1392,Worker,4148,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-01-26
2784,1392,Employer,127,Booking,Your service has been completed. Please rate the worker.,False,2025-01-26
2785,1393,Worker,4202,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-02-16
2786,1393,Employer,181,Booking,Your service has been completed. Please rate the worker.,False,2025-02-16
2787,1394,Worker,3785,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-04
2788,1394,Employer,367,Booking,Your service has been completed. Please rate the worker.,False,2025-09-04
2789,1395,Worker,2070,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-08-01
2790,1395,Employer,56,Booking,Your service has been completed. Please rate the worker.,False,2025-08-01
2791,1396,Worker,1863,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-08
2792,1396,Employer,96,Booking,Your service has been completed. Please rate the worker.,True,2025-11-08
2793,1397,Worker,6079,Booking,The booking has been cancelled.,True,2025-07-21
2794,1397,Employer,127,Booking,Your booking has been cancelled.,False,2025-07-21
2795,1398,Worker,4482,Booking,A new booking request is waiting for your response.,True,2025-06-24
2796,1398,Employer,308,Booking,Your booking request is pending.,True,2025-06-24
2797,1399,Worker,2457,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-10-15
2798,1399,Employer,191,Booking,Your service has been completed. Please rate the worker.,True,2025-10-15
2799,1400,Worker,2693,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-02-10
2800,1400,Employer,204,Booking,Your service has been completed. Please rate the worker.,True,2025-02-10
2801,1401,Worker,4616,Booking,A new booking request is waiting for your response.,False,2025-03-25
2802,1401,Employer,217,Booking,Your booking request is pending.,False,2025-03-25
2803,1402,Worker,1061,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-02-28
2804,1402,Employer,498,Booking,Your service has been completed. Please rate the worker.,True,2025-02-28
2805,1403,Worker,767,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-27
2806,1403,Employer,188,Booking,Your service has been completed. Please rate the worker.,False,2025-04-27
2807,1404,Worker,1336,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-18
2808,1404,Employer,151,Booking,Your service has been completed. Please rate the worker.,True,2025-01-18
